station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
3050,Putnam Ave & Throop Ave,4392.04,40.6851532,-73.94111,71,"CREDITCARD,KEY",21,false,8,0,13,0,true,true,true,false,2020-01-10 00:00:00
3578,Park Pl & Franklin Ave,4033.06,40.6741806,-73.9564947,71,"CREDITCARD,KEY",21,false,8,0,13,0,true,true,true,false,2020-01-10 00:00:00
3528,Steinway St & 23 Ave,7009.02,40.7713937,-73.9077436,71,"CREDITCARD,KEY",21,false,6,0,15,0,true,true,true,false,2020-01-09 00:00:00
3832,Central Ave & Weirfield St,4591.04,40.69055,-73.91181,71,"CREDITCARD,KEY",21,false,6,0,15,0,true,true,true,false,2020-01-10 00:00:00
3770,Central Ave & Flushing Ave,4947.04,40.702831,-73.9333,71,"CREDITCARD,KEY",21,false,5,0,16,0,true,true,true,false,2020-01-09 00:00:00
3080,S 4 St & Rodney St,5156.05,40.70934,-73.95608,71,"CREDITCARD,KEY",21,false,4,0,17,0,true,true,true,false,2020-01-09 00:00:00
3764,Bushwick Ave & McKibbin St,5027.02,40.705517,-73.93936,71,"CREDITCARD,KEY",21,false,4,0,17,0,true,true,true,false,2020-01-09 00:00:00
3061,Throop Ave & Myrtle Ave,4697.01,40.69622937,-73.94371094,71,"CREDITCARD,KEY",21,false,3,0,18,0,true,true,true,false,2020-01-09 00:00:00
3297,6 St & 7 Ave,3834.10,40.6686627,-73.97988067,71,"CREDITCARD,KEY",21,false,3,0,18,0,true,true,true,false,2020-01-09 00:00:00
3513,21 St & Hoyt Ave S,7126.01,40.774645,-73.923706,71,"CREDITCARD,KEY",21,false,3,0,18,0,true,true,true,false,2020-01-09 00:00:00
3546,Pacific St & Classon Ave,4148.07,40.6791944,-73.9587903,71,"CREDITCARD,KEY",21,false,3,0,18,0,true,true,true,false,2020-01-09 00:00:00
3591,21 St & 31 Dr,6865.03,40.7659,-73.930819,71,"CREDITCARD,KEY",21,false,3,0,18,0,true,true,true,false,2020-01-10 00:00:00
3887,Flushing Ave & Woodward Ave,5225.02,40.71246,-73.91873,71,"CREDITCARD,KEY",21,false,2,1,18,0,true,true,true,false,2020-01-09 00:00:00
3568,34 St & 35 Ave,6605.08,40.7569332,-73.9262231,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2020-01-09 00:00:00
3588,Vernon Blvd & 10 St,6937.07,40.7671863,-73.9373554,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2020-01-10 00:00:00
3765,Bushwick Ave & Stagg St,5140.06,40.709897,-73.94008,71,"CREDITCARD,KEY",21,false,1,0,20,0,true,true,true,false,2020-01-09 00:00:00
3381,3 St & Hoyt St,4110.10,40.6777287,-73.99364123,71,"CREDITCARD,KEY",21,false,0,0,21,0,true,true,true,false,2020-01-09 00:00:00
3662,31 Ave & Steinway St,6782.07,40.761293897289086,-73.916916847229,71,"CREDITCARD,KEY",21,false,0,0,21,0,true,true,true,false,2020-01-09 00:00:00
3106,Driggs Ave & N Henry St,5542.04,40.72325,-73.94308,71,"CREDITCARD,KEY",22,false,21,1,0,0,true,true,true,false,2020-01-09 00:00:00
3511,Adam Clayton Powell Blvd & W 115 St,7643.18,40.802535,-73.9532423,71,"CREDITCARD,KEY",22,false,21,0,1,0,true,true,true,false,2020-01-09 00:00:00
3481,York St,JC096,40.71649,-74.04105,70,"CREDITCARD,KEY",22,false,18,0,4,0,true,true,true,false,2020-01-09 00:00:00
3187,Warren St,JC006,40.7211236,-74.03805095,70,"CREDITCARD,KEY",22,false,16,1,5,0,true,true,true,false,2020-01-09 00:00:00
3911,Wyckoff St & Nevins St,4290.08,40.683426,-73.984275,71,"CREDITCARD,KEY",22,false,17,0,5,0,true,true,true,false,2020-01-10 00:00:00
3209,Brunswick St,JC023,40.7241765,-74.0506564,70,"CREDITCARD,KEY",22,false,12,0,10,0,true,true,true,false,2020-01-09 00:00:00
3192,Liberty Light Rail,JC052,40.7112423,-74.0557013,70,"CREDITCARD,KEY",22,false,11,0,11,0,true,true,true,false,2020-01-09 00:00:00
3213,Van Vorst Park,JC035,40.71848892,-74.047726625,70,"CREDITCARD,KEY",22,false,11,0,11,0,true,true,true,false,2020-01-09 00:00:00
3214,Essex Light Rail,JC038,40.7127742,-74.0364857,70,"CREDITCARD,KEY",22,false,11,0,11,0,true,true,true,false,2020-01-09 00:00:00
3205,JC Medical Center,JC011,40.716539780991937,-74.0496379137039,70,"CREDITCARD,KEY",22,false,9,0,13,0,true,true,true,false,2020-01-10 00:00:00
3212,Christ Hospital,JC034,40.734785818,-74.050443636,70,"CREDITCARD,KEY",22,false,7,1,14,0,true,true,true,false,2020-01-09 00:00:00
3194,McGinley Square,JC055,40.7253399253558,-74.067622125148773,70,"CREDITCARD,KEY",22,false,6,1,15,0,true,true,true,false,2020-01-09 00:00:00
3780,Wyckoff Av & Stanhope St,4931.05,40.703545,-73.917775,71,"CREDITCARD,KEY",22,false,5,0,17,0,true,true,true,false,2020-01-09 00:00:00
3855,Frost St & Debevoise Ave,5433.04,40.71882,-73.93948,71,"CREDITCARD,KEY",22,false,4,0,18,0,true,true,true,false,2020-01-09 00:00:00
3830,Halsey St & Evergreen Ave,4474.01,40.68858,-73.91227,71,"CREDITCARD,KEY",22,false,3,0,19,0,true,true,true,false,2020-01-09 00:00:00
3896,Madison St & Seneca Ave,4880.11,40.70183,-73.90625,71,"CREDITCARD,KEY",22,false,3,0,19,0,true,true,true,false,2020-01-09 00:00:00
3456,Jackson St & Leonard St,5332.10,40.716380319735613,-73.948212862014771,71,"CREDITCARD,KEY",22,false,2,0,20,0,true,true,true,false,2020-01-10 00:00:00
3828,Eldert St & Bushwick Ave,4399.03,40.68652,-73.91321,71,"CREDITCARD,KEY",22,false,2,0,20,0,true,true,true,false,2020-01-09 00:00:00
3211,Newark Ave,JC032,40.72152515,-74.046304543,70,"CREDITCARD,KEY",22,false,1,0,21,0,true,true,true,false,2020-01-10 00:00:00
3302,Columbus Ave & W 103 St,7595.17,40.7969347,-73.9643412291,71,"CREDITCARD,KEY",22,false,1,0,21,0,true,true,true,false,2020-01-09 00:00:00
3787,Dock 72 Way & Market St,4804.02,40.69985,-73.97141,71,"CREDITCARD,KEY",22,false,1,0,21,0,true,true,true,false,2020-01-09 00:00:00
3835,Knickerbocker Ave & Hancock St,4663.02,40.69385,-73.90974,71,"CREDITCARD,KEY",22,false,1,0,21,0,true,true,true,false,2020-01-09 00:00:00
3185,City Hall,JC003,40.7177325,-74.043845,70,"CREDITCARD,KEY",22,false,0,0,22,0,true,true,true,false,2020-01-10 00:00:00
3315,Henry St & Degraw St,4380.08,40.6847514,-73.99917254,71,"CREDITCARD,KEY",23,false,23,0,0,0,true,true,true,false,2020-01-09 00:00:00
3342,Pioneer St & Richards St,4128.08,40.6777748,-74.0094613,71,"CREDITCARD,KEY",23,false,23,0,0,0,true,true,true,false,2020-01-09 00:00:00
3497,Pleasant Ave & E 116 St,7450.05,40.7949879,-73.9333349,71,"CREDITCARD,KEY",23,false,22,1,0,0,true,true,true,false,2020-01-09 00:00:00
3551,3 Ave & E 112 St,7543.15,40.795508,-73.941606,71,"CREDITCARD,KEY",23,false,23,0,0,0,true,true,true,false,2020-01-09 00:00:00
3774,Knickerbocker Ave & George St,4979.07,40.704425,-73.92836,71,"CREDITCARD,KEY",23,false,21,2,0,0,true,true,true,false,2020-01-09 00:00:00
270,Adelphi St & Myrtle Ave,4620.02,40.69308257,-73.97178913,71,"CREDITCARD,KEY",23,false,22,0,1,0,true,true,true,false,2020-01-09 00:00:00
354,Emerson Pl & Myrtle Ave,4683.02,40.69363137,-73.96223558,71,"CREDITCARD,KEY",23,false,22,0,1,0,true,true,true,false,2020-01-10 00:00:00
356,Bialystoker Pl & Delancey St,5335.03,40.71622644,-73.98261206,71,"CREDITCARD,KEY",23,false,22,0,1,0,true,true,true,false,2020-01-10 00:00:00
419,Carlton Ave & Park Ave,4732.04,40.69580705,-73.97355569,71,"CREDITCARD,KEY",23,false,21,1,1,0,true,true,true,false,2020-01-10 00:00:00
3337,Dwight St & Van Dyke St,3981.10,40.673635513415043,-74.011955559253693,71,"CREDITCARD,KEY",23,false,22,0,1,0,true,true,true,false,2020-01-09 00:00:00
3407,Union St & Nevins St,4143.03,40.679097997216843,-73.987654745578766,71,"CREDITCARD,KEY",23,false,22,0,1,0,true,true,true,false,2020-01-09 00:00:00
3256,Pier 40 - Hudson River Park,5696.03,40.7277140777778,-74.011295735836029,71,"CREDITCARD,KEY",23,false,20,1,2,0,true,true,true,false,2020-01-09 00:00:00
3298,Warren St & Court St,4413.08,40.686371,-73.99383324,71,"CREDITCARD,KEY",23,false,21,0,2,0,true,true,true,false,2020-01-10 00:00:00
418,Front St & Gold St,4927.04,40.70224,-73.982578,71,"CREDITCARD,KEY",23,false,20,0,3,0,true,true,true,false,2020-01-10 00:00:00
3720,Wyckoff St & Bond St,4330.08,40.68461653897949,-73.987212851643562,71,"CREDITCARD,KEY",23,false,20,0,3,0,true,true,true,false,2020-01-10 00:00:00
3757,Stagg St & Morgan Ave,5170.01,40.710681,-73.93372,71,"CREDITCARD,KEY",23,false,20,0,3,0,true,true,true,false,2020-01-10 00:00:00
302,Avenue D & E 3 St,5436.09,40.72082834,-73.97793172,71,"CREDITCARD,KEY",23,false,18,1,4,0,true,true,true,false,2020-01-10 00:00:00
3647,48 Ave & 30 Pl,6076.01,40.741283093559929,-73.937258720397935,71,"CREDITCARD,KEY",23,false,19,0,4,0,true,true,true,false,2020-01-10 00:00:00
157,Henry St & Atlantic Ave,4531.05,40.69089272,-73.99612349,71,"CREDITCARD,KEY",23,false,18,0,5,0,true,true,true,false,2020-01-10 00:00:00
408,Market St & Cherry St,5198.04,40.71076228,-73.99400398,71,"CREDITCARD,KEY",23,false,18,0,5,0,true,true,true,false,2020-01-10 00:00:00
258,DeKalb Ave & Vanderbilt Ave,4461.04,40.68940747,-73.96885458,71,"CREDITCARD,KEY",23,false,17,0,6,0,true,true,true,false,2020-01-10 00:00:00
313,Washington Ave & Park Ave,4724.03,40.69610226,-73.96751037,71,"CREDITCARD,KEY",23,false,16,1,6,0,true,true,true,false,2020-01-10 00:00:00
3339,Berkeley Pl & 6 Ave,4134.06,40.6765304,-73.97846879,71,"CREDITCARD,KEY",23,false,16,1,6,0,true,true,true,false,2020-01-09 00:00:00
3620,11 St & 43 Ave,6438.04,40.7519071,-73.9479119,71,"CREDITCARD,KEY",23,false,17,0,6,0,true,true,true,false,2020-01-09 00:00:00
3622,E 128 St & Madison Ave,7735.23,40.80756,-73.939182,71,"CREDITCARD,KEY",23,false,17,0,6,0,true,true,true,false,2020-01-10 00:00:00
343,Clinton Ave & Flushing Ave,4762.04,40.69794,-73.96986848,71,"CREDITCARD,KEY",23,false,16,0,7,0,true,true,true,false,2020-01-10 00:00:00
3128,21 St & 43 Ave,6395.01,40.75052534,-73.94594845,71,"CREDITCARD,KEY",23,false,14,0,9,0,true,true,true,false,2020-01-10 00:00:00
3769,White St & Johnson Ave,5099.03,40.707174,-73.93581,71,"CREDITCARD,KEY",23,false,14,0,9,0,true,true,true,false,2020-01-09 00:00:00
3577,34 Ave & 21 St,6798.01,40.7628138,-73.9342862,71,"CREDITCARD,KEY",23,false,13,0,10,0,true,true,true,false,2020-01-09 00:00:00
3609,Vernon Blvd & 31 Ave,7003.06,40.7692475,-73.9354504,71,"CREDITCARD,KEY",23,false,13,0,10,0,true,true,true,false,2020-01-10 00:00:00
3777,Stockholm St & Wilson Ave,4824.03,40.699304,-73.923044,71,"CREDITCARD,KEY",23,false,12,0,11,0,true,true,true,false,2020-01-09 00:00:00
245,Myrtle Ave & St Edwards St,4659.02,40.69327018,-73.97703874,71,"CREDITCARD,KEY",23,true,10,1,12,0,true,true,true,true,2020-01-10 00:00:00
3125,45 Rd & 11 St,6319.01,40.74708586,-73.94977234,71,"CREDITCARD,KEY",23,false,10,0,13,0,true,true,true,false,2020-01-09 00:00:00
3361,Carroll St & 6 Ave,4019.06,40.6740886,-73.9787282,71,"CREDITCARD,KEY",23,false,10,0,13,0,true,true,true,false,2020-01-09 00:00:00
3876,Forest Ave & Summerfield St,4798.02,40.69922,-73.89795,71,"CREDITCARD,KEY",23,false,10,0,13,0,true,true,true,false,2020-01-09 00:00:00
242,Carlton Ave & Flushing Ave,4732.08,40.697787,-73.973736,71,"CREDITCARD,KEY",23,false,9,0,14,0,true,true,true,false,2020-01-10 00:00:00
3768,Waterbury St & Stagg St,5099.02,40.71019,-73.93734,71,"CREDITCARD,KEY",23,false,9,0,14,0,true,true,true,false,2020-01-09 00:00:00
328,Watts St & Greenwich St,5578.02,40.72405549,-74.00965965,71,"CREDITCARD,KEY",23,false,8,0,15,0,true,true,true,false,2020-01-10 00:00:00
344,Monroe St & Bedford Ave,4368.05,40.6851443,-73.95380904,71,"CREDITCARD,KEY",23,false,8,0,15,0,true,true,true,false,2020-01-10 00:00:00
420,Clermont Ave & Lafayette Ave,4461.01,40.68764484,-73.96968902,71,"CREDITCARD,KEY",23,false,8,0,15,0,true,true,true,false,2020-01-10 00:00:00
3405,5 St & 6 Ave,3874.01,40.6704836,-73.98208968,71,"CREDITCARD,KEY",23,false,8,0,15,0,true,true,true,false,2020-01-10 00:00:00
3524,19 St & 24 Ave,7186.15,40.7774552,-73.9225403,71,"CREDITCARD,KEY",23,false,8,0,15,0,true,true,true,false,2020-01-10 00:00:00
3574,Prospect Pl & Underhill Ave,4116.08,40.6769694,-73.96579,71,"CREDITCARD,KEY",23,false,8,0,15,0,true,true,true,false,2020-01-10 00:00:00
3052,Lewis Ave & Madison St,4425.02,40.686312,-73.935775,71,"CREDITCARD,KEY",23,false,7,0,16,0,true,true,true,false,2020-01-09 00:00:00
3056,Kosciuszko St & Nostrand Ave,4519.04,40.69072549,-73.95133465,71,"CREDITCARD,KEY",23,false,7,0,16,0,true,true,true,false,2020-01-10 00:00:00
3514,Astoria Park S & Shore Blvd,7159.08,40.7767,-73.927631,71,"CREDITCARD,KEY",23,false,7,0,16,0,true,true,true,false,2020-01-09 00:00:00
3062,Myrtle Ave & Marcy Ave,4707.03,40.69539817,-73.94954908,71,"CREDITCARD,KEY",23,false,6,0,17,0,true,true,true,false,2020-01-09 00:00:00
3398,Smith St & 9 St,4077.04,40.6746957,-73.99785768,71,"CREDITCARD,KEY",23,false,5,1,17,0,true,true,true,false,2020-01-10 00:00:00
216,Columbia Heights & Cranberry St,4829.01,40.70037867,-73.99548059,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2020-01-10 00:00:00
443,Bedford Ave & S 9 St,5093.01,40.70853074,-73.96408963,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2020-01-10 00:00:00
3343,W 107 St & Columbus Ave,7619.05,40.7997568,-73.9621128676,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2020-01-09 00:00:00
3749,Lexington Ave & E 36 St,6313.10,40.747573958954796,-73.9788007736206,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2020-01-10 00:00:00
3070,McKibbin St & Manhattan Ave,4996.08,40.70510918,-73.94407279,71,"CREDITCARD,KEY",23,false,4,0,19,0,true,true,true,false,2020-01-09 00:00:00
3614,Crescent St & 30 Ave,6958.06,40.768692,-73.9249574,71,"CREDITCARD,KEY",23,false,4,0,19,0,true,true,true,false,2020-01-10 00:00:00
3776,Central Ave & Starr Street,4792.03,40.700003,-73.92834,71,"CREDITCARD,KEY",23,false,4,0,19,0,true,true,true,false,2020-01-10 00:00:00
248,Laight St & Hudson St,5539.06,40.72185379,-74.00771779,71,"CREDITCARD,KEY",23,false,2,0,21,0,true,true,true,false,2020-01-10 00:00:00
3179,Park Ave & Marcus Garvey Blvd,4768.02,40.698617,-73.941342,71,"CREDITCARD,KEY",23,false,2,0,21,0,true,true,true,false,2020-01-10 00:00:00
3306,10 St & 7 Ave,3762.08,40.6662078,-73.98199886,71,"CREDITCARD,KEY",23,false,2,0,21,0,true,true,true,false,2020-01-10 00:00:00
3402,Court St & State St,4488.08,40.6902375,-73.99203074,71,"CREDITCARD,KEY",23,false,1,1,21,0,true,true,true,false,2020-01-10 00:00:00
3469,India St & West St,5794.03,40.731814017209658,-73.95995020866394,71,"CREDITCARD,KEY",23,false,2,0,21,0,true,true,true,false,2020-01-09 00:00:00
3716,40 Ave & Crescent St,6462.05,40.753599202005596,-73.937956094741821,71,"CREDITCARD,KEY",23,false,2,0,21,0,true,true,true,false,2020-01-09 00:00:00
3053,Marcy Ave & Lafayette Ave,4476.03,40.6900815,-73.947915,71,"CREDITCARD,KEY",23,false,1,0,22,0,true,true,true,false,2020-01-09 00:00:00
3602,31 Ave & 34 St,6819.15,40.763154,-73.920827,71,"CREDITCARD,KEY",23,false,1,0,22,0,true,true,true,false,2020-01-10 00:00:00
3760,Willoughby Ave & Wyckoff Ave,5010.02,40.705614,-73.92153,71,"CREDITCARD,KEY",23,false,1,0,22,0,true,true,true,false,2020-01-10 00:00:00
229,Great Jones St,5636.11,40.72743423,-73.99379025,71,"CREDITCARD,KEY",23,false,0,0,23,0,true,true,true,false,2020-01-10 00:00:00
241,DeKalb Ave & S Portland Ave,4546.04,40.68981035,-73.97493121,71,"CREDITCARD,KEY",23,false,0,0,23,0,true,true,true,false,2020-01-10 00:00:00
3055,Greene Ave & Nostrand Ave,4519.02,40.6883337,-73.950916,71,"CREDITCARD,KEY",23,false,0,0,23,0,true,true,true,false,2020-01-10 00:00:00
3064,Myrtle Ave & Lewis Ave,4729.01,40.69681963,-73.93756926,71,"CREDITCARD,KEY",23,false,0,0,23,0,true,true,true,false,2020-01-09 00:00:00
3814,E 56 St & Madison Ave,6732.01,40.761573,-73.972628,71,"CREDITCARD,KEY",23,false,0,0,23,0,true,true,true,false,2020-01-10 00:00:00
3824,Van Sinderen Ave & Truxton St,4161.01,40.6786,-73.90369,71,"CREDITCARD,KEY",23,false,0,0,23,0,true,true,true,false,2020-01-09 00:00:00
3843,Myrtle Ave & Grove St,4816.05,40.69905,-73.91516,71,"CREDITCARD,KEY",23,false,0,0,23,0,true,true,true,false,2020-01-09 00:00:00
3884,Centre St & Seneca Ave,4837.03,40.69969,-73.9022,71,"CREDITCARD,KEY",23,false,0,0,23,0,true,true,true,false,2020-01-09 00:00:00
3400,E 110 St & Madison Ave,7587.14,40.7961535,-73.94782145,71,"CREDITCARD,KEY",24,true,24,0,0,0,true,true,true,true,2020-01-09 00:00:00
530,11 Ave & W 59 St,7059.01,40.771496710544412,-73.990460336208344,71,"CREDITCARD,KEY",24,false,23,0,1,0,true,true,true,false,2020-01-10 00:00:00
3390,E 109 St & 3 Ave,7504.12,40.79329668,-73.9432083,71,"CREDITCARD,KEY",24,false,23,0,1,0,true,true,true,false,2020-01-10 00:00:00
3399,7 St & 3 Ave,3996.01,40.672602981501257,-73.989830017089844,71,"CREDITCARD,KEY",24,false,22,1,1,0,true,true,true,false,2020-01-09 00:00:00
3491,E 118 St & 1 Ave,7596.10,40.79747,-73.93504,71,"CREDITCARD,KEY",24,false,23,0,1,0,true,true,true,false,2020-01-10 00:00:00
3105,N 15 St & Wythe Ave,5520.09,40.724055,-73.955736,71,"CREDITCARD,KEY",24,false,22,0,2,0,true,true,true,false,2020-01-10 00:00:00
3317,10 St & 5 Ave,3842.08,40.6686273,-73.98700053,71,"CREDITCARD,KEY",24,false,21,0,3,0,true,true,true,false,2020-01-09 00:00:00
3571,Bedford Ave & Bergen St,4066.15,40.676368,-73.952918,71,"CREDITCARD,KEY",24,false,21,0,3,0,true,true,true,false,2020-01-10 00:00:00
2008,Little West St & 1 Pl,5001.08,40.70569254,-74.01677685,71,"CREDITCARD,KEY",24,true,19,0,5,0,true,true,true,true,2020-01-10 00:00:00
3454,Leonard St & Maujer St,5148.03,40.7103685423523,-73.947059512138367,71,"CREDITCARD,KEY",24,false,17,0,7,0,true,true,true,false,2020-01-09 00:00:00
143,Clinton St & Joralemon St,4605.04,40.69239502,-73.99337909,71,"CREDITCARD,KEY",24,false,15,1,8,0,true,true,true,false,2020-01-10 00:00:00
295,Pike St & E Broadway,5270.05,40.71406667,-73.99293911,71,"CREDITCARD,KEY",24,false,12,1,11,0,true,true,true,false,2020-01-10 00:00:00
262,Washington Park,4546.05,40.6917823,-73.9737299,71,"CREDITCARD,KEY",24,false,11,0,13,0,true,true,true,false,2020-01-10 00:00:00
3766,Sharon St & Olive St,5323.05,40.715353,-73.93856,71,"CREDITCARD,KEY",24,false,10,1,13,0,true,true,true,false,2020-01-09 00:00:00
3676,Van Brunt St & Van Dyke St,4095.10,40.6758329439129,-74.014726281166077,71,"CREDITCARD,KEY",24,false,10,0,14,0,true,true,true,false,2020-01-10 00:00:00
3804,Front St & Jay St,4895.03,40.702461,-73.986842,71,"CREDITCARD,KEY",24,false,7,0,17,0,true,true,true,false,2020-01-10 00:00:00
3058,Lewis Ave & Kosciuszko St,4617.01,40.69237074,-73.93705428,71,"CREDITCARD,KEY",24,false,6,0,18,0,true,true,true,false,2020-01-10 00:00:00
3072,Leonard St & Boerum St,5036.06,40.70583339,-73.94644578,71,"CREDITCARD,KEY",24,false,6,0,18,0,true,true,true,false,2020-01-09 00:00:00
3310,14 St & 7 Ave,3731.11,40.663779,-73.98396846,71,"CREDITCARD,KEY",24,false,5,0,19,0,true,true,true,false,2020-01-10 00:00:00
3728,Pierrepont St & Monroe Pl,4718.08,40.695356933202248,-73.993440270423889,71,"CREDITCARD,KEY",24,false,4,0,20,0,true,true,true,false,2020-01-10 00:00:00
3829,Central Ave & Decatur St,4432.10,40.6882,-73.90798,71,"CREDITCARD,KEY",24,false,4,0,20,0,true,true,true,false,2020-01-09 00:00:00
3041,Kingston Ave & Herkimer St,4205.06,40.67890679,-73.94142771,71,"CREDITCARD,KEY",24,false,3,0,21,0,true,true,true,false,2020-01-10 00:00:00
437,Macon St & Nostrand Ave,4214.03,40.6809833854,-73.9500479759,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2020-01-10 00:00:00
3293,W 92 St & Broadway,7502.01,40.7921,-73.9739,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2020-01-09 00:00:00
3779,Hart St & Wyckoff Ave,4971.01,40.704876,-73.919911,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2020-01-09 00:00:00
3816,Metropolitan Ave & Vandervoort Ave,5241.02,40.71429,-73.93323,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2020-01-09 00:00:00
3840,Putnam Ave & Wyckoff Ave,4735.03,40.69811,-73.90904,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2020-01-09 00:00:00
3865,Knickerbocker Ave & Cooper St,4582.05,40.69081,-73.90448,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2020-01-09 00:00:00
3585,Union St & Bedford Ave,3879.04,40.6691783,-73.9554162,71,"CREDITCARD,KEY",24,false,0,0,24,0,true,true,true,false,2020-01-09 00:00:00
3869,Van Buren St & Broadway,4568.01,40.692,-73.92617,71,"CREDITCARD,KEY",24,false,0,0,24,0,true,true,true,false,2020-01-09 00:00:00
3370,E 78 St & 2 Ave,7057.07,40.7727966,-73.95577801,71,"CREDITCARD,KEY",25,false,25,0,0,0,true,true,true,false,2020-01-09 00:00:00
3387,E 106 St & Madison Ave,7528.31,40.7934337,-73.94945003,71,"CREDITCARD,KEY",25,false,25,0,0,0,true,true,true,false,2020-01-10 00:00:00
3494,E 115 St & Lexington Ave,7599.09,40.797911,-73.9423,71,"CREDITCARD,KEY",25,false,25,0,0,0,true,true,true,false,2020-01-09 00:00:00
3324,3 Ave & 14 St,3850.03,40.6685455,-73.99333264,71,"CREDITCARD,KEY",25,false,24,0,1,0,true,true,true,false,2020-01-09 00:00:00
3351,E 102 St & 1 Ave,7407.13,40.7869946,-73.94164802,71,"CREDITCARD,KEY",25,false,24,0,1,0,true,true,true,false,2020-01-10 00:00:00
3618,27 St & Hunter St,6310.06,40.7485,-73.941275,71,"CREDITCARD,KEY",25,false,24,0,1,0,true,true,true,false,2020-01-09 00:00:00
3648,Flushing Ave & Vanderbilt Ave,4762.05,40.697950315695444,-73.970775604248047,71,"CREDITCARD,KEY",25,false,24,0,1,0,true,true,true,false,2020-01-09 00:00:00
460,S 4 St & Wythe Ave,5204.05,40.71285887,-73.96590294,71,"CREDITCARD,KEY",25,false,22,1,2,0,true,true,true,false,2020-01-10 00:00:00
3496,1 Ave & E 110 St,7522.02,40.7923272,-73.9383,71,"CREDITCARD,KEY",25,false,23,0,2,0,true,true,true,false,2020-01-10 00:00:00
3082,Hope St & Union Ave,5187.03,40.71167351,-73.95141312,71,"CREDITCARD,KEY",25,false,21,0,4,0,true,true,true,false,2020-01-09 00:00:00
3303,Butler St & Court St,4339.01,40.6849894,-73.99440329,71,"CREDITCARD,KEY",25,false,21,0,4,0,true,true,true,false,2020-01-09 00:00:00
276,Duane St & Greenwich St,5400.08,40.71748752,-74.0104554,71,"CREDITCARD,KEY",25,false,20,0,5,0,true,true,true,false,2020-01-10 00:00:00
3002,South End Ave & Liberty St,5184.07,40.711512,-74.015756,71,"CREDITCARD,KEY",25,true,20,0,5,0,true,true,true,true,2020-01-10 00:00:00
508,W 46 St & 11 Ave,6795.01,40.76341379,-73.99667444,71,"CREDITCARD,KEY",25,false,16,2,7,0,true,true,true,false,2020-01-10 00:00:00
3355,E 66 St & Madison Ave,6969.08,40.768008893059474,-73.96845281124115,71,"CREDITCARD,KEY",25,false,18,0,7,0,true,true,true,false,2020-01-10 00:00:00
3391,E 106 St & 1 Ave,7456.03,40.7892529,-73.93956237,71,"CREDITCARD,KEY",25,false,17,1,7,0,true,true,true,false,2020-01-09 00:00:00
3597,43 St & Broadway,6670.03,40.7577284,-73.9166368,71,"CREDITCARD,KEY",25,false,18,0,7,0,true,true,true,false,2020-01-10 00:00:00
3377,Carroll St & Bond St,4184.07,40.6786115,-73.99037292,71,"CREDITCARD,KEY",25,false,17,0,8,0,true,true,true,false,2020-01-10 00:00:00
3397,Court St & Nelson St,4077.07,40.6763947,-73.99869893,71,"CREDITCARD,KEY",25,false,17,0,8,0,true,true,true,false,2020-01-10 00:00:00
3360,Amsterdam Ave & W 79 St,7311.02,40.7829391,-73.9786517,71,"CREDITCARD,KEY",25,false,15,0,10,0,true,true,true,false,2020-01-10 00:00:00
481,S 3 St & Bedford Ave,5235.05,40.71260486,-73.96264403,71,"CREDITCARD,KEY",25,false,12,1,12,0,true,true,true,false,2020-01-10 00:00:00
3299,E 98 St & Park Ave,7443.17,40.78813,-73.95206,71,"CREDITCARD,KEY",25,false,13,0,12,0,true,true,true,false,2020-01-09 00:00:00
3430,Richardson St & N Henry St,5433.03,40.719078911795641,-73.94223690032959,71,"CREDITCARD,KEY",25,false,12,1,12,0,true,true,true,false,2020-01-10 00:00:00
3529,Lenox Ave & W 130 St,7753.13,40.8107922,-73.9430681,71,"CREDITCARD,KEY",25,false,13,0,12,0,true,true,true,false,2020-01-10 00:00:00
3893,Rockaway Ave & Bainbridge St,4285.09,40.68319988172761,-73.911666423082352,71,"CREDITCARD,KEY",25,false,13,0,12,0,true,true,true,false,2020-01-09 00:00:00
3085,Roebling St & N 4 St,5267.09,40.71469,-73.95739,71,"CREDITCARD,KEY",25,false,12,0,13,0,true,true,true,false,2020-01-10 00:00:00
3388,President St & Henry St,4307.13,40.6828003,-73.99990419,71,"CREDITCARD,KEY",25,false,11,1,13,0,true,true,true,false,2020-01-10 00:00:00
